artist (original),"""Best"" pair",Similarity,Character difference,Operations to transform
Smithe,B. Smith,0.7142857142857143,4,2
Heo Hwan,He Hao,0.7142857142857143,3,3
Urbain Massard,Urbain Martien,0.7142857142857143,4,2
Seung Young Kim,Jung Hyun Kim,0.7142857142857143,5,3
Myung Sook Kim,Young Shik Kim,0.7142857142857143,4,2
Anne Frank House,Frank Rousse,0.7142857142857143,7,3
Bomber,Bob Kerr,0.7142857142857143,4,3
Tetsuya Noguchi,Isamu Noguchi,0.7142857142857143,7,3
Grażyna Pawlak,Grażyna Smalej,0.7142857142857143,4,3
Lanvin,Lan Ying,0.7142857142857143,2,2
Monika Horčicová,Monika Popova,0.7096774193548387,7,3
David Andrew Leach,David Aldrich,0.7096774193548387,7,2
Hiromichi Matsuda,Hiroshi Murata,0.7096774193548387,8,3
Huchtenburg,Jan van Huchtenburgh,0.7096774193548387,9,2
Reiji Hiramatsu,Teruko Hiramatsu,0.7096774193548387,4,2
Cecil Stoughton,Cecil Stephenson,0.7096774193548387,4,2
Val Saint Lambert,Martin Lambert,0.7096774193548387,6,3
Yi Ha-eung,Yi Zeng,0.7058823529411765,4,2
Willem Janszoon Blaeu,Willem Jansen,0.7058823529411765,9,2
Moreaux,Marie Laux,0.7058823529411765,4,3
Yi Ha-eung,Li Heng,0.7058823529411765,4,3
Buechner,K Burcher,0.7058823529411765,4,3
Wilhelm Caspar Wegely,Wilhelm Nagel,0.7058823529411765,9,3
Signal,Signe Walle,0.7058823529411765,5,2
Cyril V,Cyriel Los,0.7058823529411765,2,2
J.Ph. van Zegveld,Joop van Zeitveld,0.7058823529411765,5,2
Moreaux,Max Moreau,0.7058823529411765,5,2
Japanese,Jan Heyse,0.7058823529411765,5,3
Carpaccio,Masaccio,0.7058823529411765,3,2
Ghiberti,Chunibert,0.7058823529411765,4,3
Gauche,Guy Gaucher,0.7058823529411765,5,2
Artkore,Arik Koren,0.7058823529411765,4,3
Kim West,Bill West,0.7058823529411765,2,2
Be Free,Bine Krese,0.7058823529411765,4,3
History San José,Francisco San José,0.7058823529411765,4,3
Anthony Warren Deiter,Anthony White,0.7058823529411765,9,2
Huma Mulji,Ha Ilji,0.7058823529411765,4,2
Gauche,Gee Vaucher,0.7058823529411765,5,2
Cochino,Koichi Ono,0.7058823529411765,4,3
Gualicho,Gualterio,0.7058823529411765,5,2
Guache,Guy Gaucher,0.7058823529411765,5,3
King Bee,Kwang Lee,0.7058823529411765,2,2
Dogana,Dong Bangda,0.7058823529411765,5,3
Grantham,R Grahame,0.7058823529411765,5,3
Dioscurides,Diores,0.7058823529411765,5,2
Paa Joe,Paul Jouve,0.7058823529411765,3,2
Gompers,G. Romeros,0.7058823529411765,5,3
Cipriano Giachetti,Cipriano Martins,0.7058823529411765,8,3
Longines,Long Qian,0.7058823529411765,5,3
Sophia Yu,Shang Yu,0.7058823529411765,5,3
Sophia Yu,Shia Yan,0.7058823529411765,3,2
Magali Reus,Magius,0.7058823529411765,5,2
Titarubi,Tita Gori,0.7058823529411765,5,2
Anthony Warren Deiter,Anthony Prent,0.7058823529411765,9,3
Spagnola,Lo Spagna,0.7058823529411765,5,2
Malarky,Mary Clark,0.7058823529411765,5,2
Deiryu,Deiryūkutsu,0.7058823529411765,5,2
Armand Julien Pallière,Arnaud Pallière,0.7027027027027027,9,3
Susan Goethel Campbell,Samuel Campbell,0.7027027027027027,11,2
Judith Ann Larzelere,Judith Anna Exter,0.7027027027027027,8,3
Vaino Alfred Blomstedt,Väinö Blomstedt,0.7027027027027027,9,2
Judith Ann Larzelere,Judith Ann Tucker,0.7027027027027027,7,2
Specter,Otto Speckter,0.7,6,2
Specter,Hans Speckter,0.7,6,2
Queen Kong,Sun Kehong,0.7,5,3
Queen Kong,Yeend King,0.7,4,3
Jae Hoon Lee,John Lee,0.7,5,2
Sam Shere,Sam Fischer,0.7,2,2
Lai Pei-Yu,Li Mei-shu,0.7,3,3
Louis XIV,Louis Isoré,0.7,2,2
Louis XIV,Louis Vidal,0.7,6,2
Louis XIV,Louis Vivin,0.7,6,2
Louis XIV,Louis Vigée,0.7,6,2
Gisling,Gijs Frieling,0.7,6,2
Luc Fierens,Luc Peire,0.7,4,3
Sam Shere,Sam Butcher,0.7,2,2
Kunihiro,Kunori Shirō,0.7,5,3
Goldoni,Giosuè Oldoni,0.7,6,2
Hidemasa,Hideo Sasaki,0.7,3,2
Beastman,Seth Eastman,0.7,5,2
Violant,Viola Günther,0.7,6,2
Paiva Brasil,Pia Bram,0.7,5,3
Stavrakis,Stavri Çati,0.7,5,3
Haegue Yang,Yang Yang,0.7,4,3
Jill Baroff,Jill Bray,0.7,5,2
Scottish,Scott Nisbet,0.7,3,2
Painter N,Pieter Nijs,0.7,5,3
Jihyun Kim,So-Jin Kim,0.7,6,2
Joe Iurato,José Arato,0.7,3,2
Adrian Adolph Greenberg,Adrian Vandenberg,0.7,9,2
Tai Han-Hong,Tan Hong,0.7,5,2
Lee Yun-ho,Lee Yu-tae,0.7,3,2
Fillebrown,Bill Brown,0.7,3,2
Monvoisin,Don Voisine,0.7,3,3
Vinod Dave,Vinod Shah,0.7,3,2
Know Hope,Bruno Hoppe,0.7,3,3
Tai Han-Hong,Tao Hong,0.7,5,2
Joe Iurato,Jorge Mato,0.7,5,2
Marimekko,Marie Løkke,0.7,5,3
Joe Iurato,Josef Bato,0.7,5,3
Lalique,Lalo Relinque,0.7,6,2
Czeslaw Zuber,Jean Zuber,0.6956521739130435,5,3
Albes Fusha,Ales Pushkin,0.6956521739130435,3,3
Vere Goold,Vera de Groot,0.6956521739130435,6,3
Wedgewood,James Wedgwood,0.6956521739130435,7,2
Kasumi Bunsho,Masumi Uno,0.6956521739130435,5,3
Adam Goodrum,Sam Goodman,0.6956521739130435,6,3
H. H. Bennett,W. H. Bean,0.6956521739130435,6,3
Gurschner,Georg Poschner,0.6956521739130435,5,2
Kendell Geers,Ben Geerts,0.6956521739130435,6,3
Gurschner,Wulf Kirschner,0.6956521739130435,6,2
Gunila Axén,Gunilla Mann,0.6956521739130435,5,3
Adham Faramawy,Adam Gray,0.6956521739130435,6,3
Owen Dippie,Owen Dalziel,0.6956521739130435,4,2
Park Hyun-ki,Park Rehyun,0.6956521739130435,4,2
Mr. Cartoon,Marcel Caron,0.6956521739130435,4,3
Diego Tonus,Diego Donner,0.6956521739130435,3,2
Kae Higuchi,Kashu Iguchi,0.6956521739130435,3,2
Robin Sellick,Robin Hill,0.6956521739130435,5,2
Major Felten,Mary Fedden,0.6956521739130435,5,3
Sonia Isaacs,Sonia Natra,0.6956521739130435,6,3
Sonia Isaacs,Susan Isaac,0.6956521739130435,4,3
Yoshinaga,Yoshio Itagaki,0.6956521739130435,3,2
I Wayan Turun,I.W. Turun,0.6956521739130435,5,2
Yoshinaga,Yoshida Ryûgai,0.6956521739130435,6,3
Yaritji Young,Burt Young,0.6956521739130435,5,3
Jesus Saves,Jesus Marcos,0.6956521739130435,3,2
Jesus Saves,Jules Salles,0.6956521739130435,5,3
Athar Jaber,Lothar Weber,0.6956521739130435,3,2
Brunella Longo,Bill Long,0.6956521739130435,6,3
Judenburg,Jos Lussenburg,0.6956521739130435,5,2
Wire Tuazon,Oscar Tuazon,0.6956521739130435,3,2
Pierre Wautier van de Goor,Pierre Jean van de Laar,0.6938775510204082,9,3
I Made Djirna,I. Made Geria,0.6923076923076923,5,3
Bill Eppridge,Gill Burbidge,0.6923076923076923,5,3
Scherschel,Max Schaberschul,0.6923076923076923,7,3
I Made Djirna,I Made Windoe,0.6923076923076923,4,3
State Arsenal,Electa Arenal,0.6923076923076923,4,3
Narahara Ikko,Narahari Bhoi,0.6923076923076923,5,3
Mark Di Suvero,Mark Severin,0.6923076923076923,5,3
Yasuo Murota,Yasuo Hashiura,0.6923076923076923,3,2
Beverly Rhodes,Carol Rhodes,0.6923076923076923,6,3
Seung Hee Kim,Jung Hyun Kim,0.6923076923076923,4,2
Keizo Ushio,Keizo Morishita,0.6923076923076923,2,2
Hana Shahnavaz,Hanna Sharay,0.6923076923076923,6,3
Lukas Feireiss,Lukas Kirner,0.6923076923076923,6,3
Jon Eric Riis,Johan Ericson,0.6923076923076923,8,3
Lotte Calm,Charlotte Calmis,0.6923076923076923,3,2
Vrij Nederland,Frieder Sand,0.6923076923076923,5,3
Elio Luxardo,Filippo Liardo,0.6923076923076923,5,3
Nehat Beqiri,Shpresa Beqiri,0.6923076923076923,3,3
Myung Jin Song,Ryu Jin-dong,0.6923076923076923,5,3
José Bonifácio,José Belloni,0.6923076923076923,8,2
Lukas Feireiss,Lukas Zeiner,0.6923076923076923,7,3
Juul Hondius,Willem Hondius,0.6923076923076923,6,2
Noboru Hatakeyama,Nobori Oyama,0.6896551724137931,7,2
Peter Nabarlambarl,Peter Kraml,0.6896551724137931,8,3
Bliss Brothers,Julius Brouwers,0.6896551724137931,4,3
Jeronimo Suñol,Jerónimo Secano,0.6896551724137931,4,3
Ilja Holešovský,Jan Holešínský,0.6896551724137931,6,3
Ali Ibrahim Ocal,Ibrahim Ballo,0.6896551724137931,8,3
Maksim Bespalov,Maksim Gaspari,0.6896551724137931,5,2
Baldrick Buckle,Frederick Buck,0.6896551724137931,6,3
Wong Hoy Cheong,Wang Yan Cheng,0.6896551724137931,5,3
Chakaia Booker,Charles Brooker,0.6896551724137931,5,2
Tomimoto Kenkichi,Yamamoto Kōichi,0.6875,6,3
Josepha Gasch-Muche,Joseph Glasco,0.6875,9,3
Tamara Kvesitadze,Tamara Khitrova,0.6875,9,3
Josepha Gasch-Muche,Joseph Bucher,0.6875,9,3
Thomas Webb & Sons,Thomas Webster,0.6875,10,2
Chant Avedissian,Edward Avedisian,0.6875,5,3
Josepha Gasch-Muche,Joseph Suchet,0.6875,9,3
Rudolphus Sondagh,Rudolph Bundasz,0.6875,8,3
Funasaka Yoshisuke,Taka Yoshiyuki,0.6875,7,3
Thomas Webb & Sons,Thomas Robbins,0.6875,7,2
Eliza van Zuylen,Elize van Dienst,0.6875,7,3
Gabriel Argy-Rousseau,Gabriel Arnaud,0.6857142857142857,10,2
Bakulangay Marawili,Wakuthi Marawili,0.6857142857142857,7,2
Petra Jureňová-Vlhová,Petra Nováková,0.6857142857142857,9,2
Natan Isayevich Altman,Nathan Altman,0.6857142857142857,11,2
Joachim Messerschmidt,Joachim Nusser,0.6857142857142857,9,2
Robert Frangeš-Mihanović,Roberto Frangella,0.6829268292682927,11,3
Spencer Keeton Cunningham,Peter Cunningham,0.6829268292682927,11,3
Roger Vandercruse Lacroix,Roger Vercruysse,0.6829268292682927,13,3
Spencer Keeton Cunningham,Keith Cunningham,0.6829268292682927,11,3
Étienne-Augustin Le Roy,Étienne Auguste Krier,0.6818181818181818,8,3
Étienne-Augustin Le Roy,Etienne-Victor Le Roy,0.6818181818181818,8,3
Theodorus Victor van Berckel,Theodoor van Kessel,0.6808510638297872,12,3
Fyodor Ivanovich Tyutchev,Ilya Fyodorovich Tyumenev,0.68,13,3
Sead,Sanda,0.6666666666666666,3,3
Sirum,Spoilum,0.6666666666666666,3,2
Picot,P. Nicolet,0.6666666666666666,5,2
Sead,Smear,0.6666666666666666,2,2
Seide,Sven Wiede,0.6666666666666666,5,3
Seide,Seen,0.6666666666666666,3,2
Sirum,Sitaram,0.6666666666666666,3,2
Sirum,Summ,0.6666666666666666,3,2
Picot,Nico,0.6666666666666666,2,2
Seide,Jan Seidel,0.6666666666666666,5,2
Phuong Linh Nguyen,Song Lingwen,0.6666666666666666,8,3
Skary,Sokr,0.6666666666666666,3,3
Skary,Akay,0.6666666666666666,2,2
Seide,Steindl,0.6666666666666666,3,3
Skary,Skynear,0.6666666666666666,4,2
Seide,Seifert,0.6666666666666666,3,2
Wonderlust,JoWonder,0.6666666666666666,6,2
Senso,Seen,0.6666666666666666,3,2
Senso,Sam Benson,0.6666666666666666,5,2
Senso,Bo Swenson,0.6666666666666666,5,3
Tilt,Thitz,0.6666666666666666,3,3
Senso,Sue Ono,0.6666666666666666,4,3
Tinho,Tignous,0.6666666666666666,4,3
Stankard,John Stannard,0.6666666666666666,6,2
Sead,Segar,0.6666666666666666,2,2
Sepr,Sheri,0.6666666666666666,3,3
Sead,Sando,0.6666666666666666,3,3
Wayne Higby,Wayne Gilbert,0.6666666666666666,3,3
Wrist,Ariston,0.6666666666666666,3,2
Wrist,Christo,0.6666666666666666,2,2
Sinu,Simon,0.6666666666666666,3,2
Sinu,Shin Wui,0.6666666666666666,4,3
Sinu,Sanyu,0.6666666666666666,2,2
Wrist,Wise,0.6666666666666666,2,2
Steep,Stevers,0.6666666666666666,2,2
Steep,Seen,0.6666666666666666,2,2
Statom,Shitao,0.6666666666666666,4,3
Sarpaneva,Paraskeva,0.6666666666666666,3,3
Yun Hyong Keun,Yun Hyu,0.6666666666666666,7,2
Sarpaneva,Sara Levi,0.6666666666666666,3,3
Statom,Salomé,0.6666666666666666,3,3
Senso,Sean Go,0.6666666666666666,2,2
Spe,Sem,0.6666666666666666,2,2
Srinivasa Prasad,Siva Prasad Patra,0.6666666666666666,11,3
Vizner,Vanber,0.6666666666666666,3,2
Wyne,Weyer,0.6666666666666666,3,3
Vizner,Milner,0.6666666666666666,2,2
Slick,Stik,0.6666666666666666,2,2
Snek,Sekko,0.6666666666666666,3,2
Snoe,Sando,0.6666666666666666,3,3
Topaz,Gopa,0.6666666666666666,2,2
Spore,Sorveto,0.6666666666666666,4,3
Spore,Sokr,0.6666666666666666,3,3
Spore,Speltdoren,0.6666666666666666,5,2
Volum,Spoilum,0.6666666666666666,2,2
Speto,Speltdoren,0.6666666666666666,5,3
Sophia Wilhelmina Evans,Sophie Jacoba Wilhelmina Grothe,0.6666666666666666,12,2
Topaz,Tona,0.6666666666666666,2,2
Skary,Sara,0.6666666666666666,2,2
Shiz,Sheri,0.6666666666666666,3,2
Tisi,Eisui,0.6666666666666666,2,2
Sepr,Smear,0.6666666666666666,2,2
Sich,Sucho,0.6666666666666666,2,2
Sepr,Saber,0.6666666666666666,3,2
Shreve & Co.,Steve Cox,0.6666666666666666,5,3
Zeinixx,Zaini,0.6666666666666666,3,2
Stankard,Sana,0.6666666666666666,4,3
Stankard,Sebastian Eckard,0.6666666666666666,8,3
Sky High,Stay High 149,0.6666666666666666,5,2
Slap,Salaì,0.6666666666666666,2,2
Slick,Sickboy,0.6666666666666666,4,2
Seydou Keïta,Seydou Barry,0.6666666666666666,7,2
Zedz,Zende,0.6666666666666666,2,2
Vizner,Rainer,0.6666666666666666,2,2
Shashi Shah,Shai Dahan,0.6666666666666666,4,3
Vizner,Keizer,0.6666666666666666,2,2
Shiz,Shoji,0.6666666666666666,3,2
Shiz,Thitz,0.6666666666666666,2,2
Shiz,Sōhei,0.6666666666666666,3,3
Torpe,Trez,0.6666666666666666,3,3
Shiz,Li Shize,0.6666666666666666,4,2
Sunset,Brunet,0.6666666666666666,2,2
Swahili,Salim,0.6666666666666666,4,3
Swampy,Sampsa,0.6666666666666666,2,2
Swampy,Sax Impey,0.6666666666666666,5,3
Rive,Rigen,0.6666666666666666,2,2
Riot,Ricco,0.6666666666666666,3,2
Riot,Raido,0.6666666666666666,3,3
Riot,Rolet,0.6666666666666666,3,2
Yoruba,Hokuba,0.6666666666666666,2,2
Yoruba,Youqua,0.6666666666666666,2,2
Unkown,Ankone,0.6666666666666666,3,3
Yi-Hsin Wu,Hai-Hsin Huang,0.6666666666666666,5,3
Yok,Yukoku,0.6666666666666666,3,2
Swahili,Sahibdin,0.6666666666666666,3,3
Sunset,Bunsei,0.6666666666666666,2,2
Sunaryo,Sun Tianyou,0.6666666666666666,5,3
Thiago,Shitao,0.6666666666666666,3,3
Sudo,Saulo,0.6666666666666666,2,2
Sudo,Sumo!,0.6666666666666666,2,2
Sudo,Shuko,0.6666666666666666,2,2
Sudo,Guydo,0.6666666666666666,2,2
Sued,Stu Mead,0.6666666666666666,4,3
Raisin,Rainer,0.6666666666666666,4,2
Raisin,Ramine,0.6666666666666666,3,2
Raisin,Reishi,0.6666666666666666,3,3
Raisin,Jamsin,0.6666666666666666,2,2
Sun K. Kwak,Sun Kan,0.6666666666666666,5,2
Ugo La Pietra,Ovidio La Pera,0.6666666666666666,4,3
Teko,Tarek,0.6666666666666666,3,2
Teko,Sekko,0.6666666666666666,2,2
Triga,Tara,0.6666666666666666,3,2
Teko,Berko,0.6666666666666666,2,2
Telmo,Nemo,0.6666666666666666,2,2
Relay,Regula Syz,0.6666666666666666,5,3
Reka,Revok,0.6666666666666666,3,2
Recalde,Read Sue,0.6666666666666666,5,3
Rapto,Tato,0.6666666666666666,2,2
Reach,Redpath,0.6666666666666666,3,2
Razquin,Iris Raquin,0.6666666666666666,6,2
Triga,Trax,0.6666666666666666,3,2
Resto,Revs,0.6666666666666666,3,2
Ricky Swallow,Rick Bartow,0.6666666666666666,5,3
Ugo La Pietra,Ugo Giletta,0.6666666666666666,6,3
Ugo La Pietra,Wouda Piera,0.6666666666666666,5,3
The Atlas,Theo Mols,0.6666666666666666,4,3
Tavar Zawacki,Marek Zawadzki,0.6666666666666666,6,3
Team,Tempi,0.6666666666666666,3,2
Teevee,DeePee,0.6666666666666666,2,2
Resto,Reon,0.6666666666666666,3,2
Resto,Ristoro,0.6666666666666666,3,2
Sam3,Sōami,0.6666666666666666,2,2
Rubin,Bubi,0.6666666666666666,2,2
Rubin,Ruri,0.6666666666666666,2,2
Rubin,I Rudin,0.6666666666666666,3,2
Thomas Cowperthwait Eakins,Thomas Cowper-Essex,0.6666666666666666,14,3
Rsume,Rummens,0.6666666666666666,4,3
Rothmayer,Robert Mayer,0.6666666666666666,5,2
Ronda,Reon,0.6666666666666666,3,2
Pipin,Piniang,0.6666666666666666,3,3
Plea,Polya,0.6666666666666666,2,2
Triga,Tingqua,0.6666666666666666,4,3
Rugendas,Eugen Adam,0.6666666666666666,4,3
Plea,Piera,0.6666666666666666,2,2
Rugendas,Rutger Bondam,0.6666666666666666,6,3
Sam3,Salim,0.6666666666666666,3,2
Vibes,Villers,0.6666666666666666,2,2
Vezzi,Veit,0.6666666666666666,3,2
Sages,Shag,0.6666666666666666,3,2
Sages,Maes,0.6666666666666666,2,2
SNAKE,SARK,0.6666666666666666,3,3
Steuben Glass,Ben Glas,0.6666666666666666,6,2
Treas,Trax,0.6666666666666666,2,2
Verbs,Villers,0.6666666666666666,4,2
Treas,Tara,0.6666666666666666,3,3
Rugendas,Rummens,0.6666666666666666,3,2
Treas,Traviès,0.6666666666666666,4,2
Plea,Peeta,0.6666666666666666,3,2
Plea,Pejac,0.6666666666666666,3,3
Pronovias,Paramonos,0.6666666666666666,6,3
Ron Gomboc,Ron Blom,0.6666666666666666,4,2
Putos,Anutosh,0.6666666666666666,2,2
Ron Gomboc,Roy Good,0.6666666666666666,4,3
Ron Gomboc,Ron Gorchov,0.6666666666666666,3,2
Stiegel,Stig Sellén,0.6666666666666666,6,3
Stiegel,Stig Delang,0.6666666666666666,6,3
RAM,ROA,0.6666666666666666,2,2
Stiegel,Stig Rosell,0.6666666666666666,6,3
Rodez,E. Rode,0.6666666666666666,4,2
Rodez,Rone,0.6666666666666666,2,2
Rock Your World,Roar Wold,0.6666666666666666,7,2
Stiegel,Lhiedgel,0.6666666666666666,3,2
Ronda,Roy Munday,0.6666666666666666,5,2
Poer,Peral,0.6666666666666666,3,2
Poer,Piera,0.6666666666666666,2,2
Ronda,Roland Cat,0.6666666666666666,5,3
Ronda,Bona,0.6666666666666666,2,2
Ronda,Tona,0.6666666666666666,2,2
Praxis,Aramis,0.6666666666666666,2,2
Praxis,Pasies,0.6666666666666666,3,3
Praxis,Peiraikos,0.6666666666666666,5,3
Pref,Price,0.6666666666666666,3,2
Stiegel,Stig Nelson,0.6666666666666666,6,3
Kabouter,Kuthner,0.6666666666666666,5,2
Brong,Bona,0.6666666666666666,2,2
Jiant,Erianto,0.6666666666666666,2,2
Jiant,Juan,0.6666666666666666,2,2
Jiant,Lv Jian,0.6666666666666666,4,2
Jiant,Jan Fyt,0.6666666666666666,4,2
Jiant,Su Jian,0.6666666666666666,4,2
Jiant,Du Jian,0.6666666666666666,4,2
Jerram,Jerry Day,0.6666666666666666,4,2
Jerram,Seream,0.6666666666666666,2,2
Julião,Julio Paz,0.6666666666666666,5,2
Brong,Burt Young,0.6666666666666666,5,3
Bruk,Buket,0.6666666666666666,3,2
Bruk,Berko,0.6666666666666666,3,3
Jiant,Jiva,0.6666666666666666,3,2
Jiant,Li Jian,0.6666666666666666,4,2
Jiant,Ji Kang,0.6666666666666666,3,2
Jib,Jisbar,0.6666666666666666,3,2
Bollé,Max Boullé,0.6666666666666666,5,2
Break,Bruneau,0.6666666666666666,3,2
Brogi,Boxi,0.6666666666666666,2,2
Jonas Suyderhoff,Jonas Wolff,0.6666666666666666,8,2
Brong,Bone,0.6666666666666666,2,2
Jo Yeong-seok,Cho Yong-ik,0.6666666666666666,5,3
Jim Supangkat,Jia Sung,0.6666666666666666,6,3
Jim Supangkat,Jim Salvati,0.6666666666666666,6,3
Bué,Buket,0.6666666666666666,2,2
Bugel,Duel,0.6666666666666666,2,2
Ingmire,Inkie,0.6666666666666666,3,2
Bücker,R. Becker,0.6666666666666666,4,2
Ignar,Ignaz Dorn,0.6666666666666666,5,2
Idoate,Idaeus,0.6666666666666666,4,3
Camo,De Campo,0.6666666666666666,4,2
Huastec,Hastaire,0.6666666666666666,5,3
Camo,Zamor,0.6666666666666666,2,2
Camo,Ceramano,0.6666666666666666,4,2
Camo,Mambo,0.6666666666666666,2,2
Camo,Nampo,0.6666666666666666,2,2
Caos,Carol Es,0.6666666666666666,4,2
Bücker,Max Brückner,0.6666666666666666,6,3
Ingmire,Ingmar Alge,0.6666666666666666,5,2
Ingmire,Ingen,0.6666666666666666,4,2
Jacques-André-Joseph Aved,Jacques Joseph Duhen,0.6666666666666666,10,3
Bullom,Bellor,0.6666666666666666,2,2
J. W. Lindt,J. W. Harding,0.6666666666666666,3,2
J. W. Lindt,J. Wins,0.6666666666666666,5,2
J. W. Lindt,A. W. King,0.6666666666666666,4,3
Bulova,Bulaki,0.6666666666666666,4,2
J. Louis Engdahl,Louis Vidal,0.6666666666666666,7,3
J. Hudig,J. W. Harding,0.6666666666666666,5,3
J. Hudig,V. Puig,0.6666666666666666,3,3
J. Hudig,J. Duge,0.6666666666666666,4,3
Burglar,Kurar,0.6666666666666666,3,2
Juis,Jisoe,0.6666666666666666,3,2
Julião,Julio Pou,0.6666666666666666,5,2
L.A. Ring,L. O. Reuchling,0.6666666666666666,6,2
Kinda Hibrawi,Linda Hiwot,0.6666666666666666,5,3
Bohemian,Beliana,0.6666666666666666,4,3
Klara Lidén,Clara Lenz,0.6666666666666666,5,3
Klara Lidén,Klara Fehrlin,0.6666666666666666,3,2
Klara Lidén,Flora Lion,0.6666666666666666,4,3
Klara Lidén,Erik Lidén,0.6666666666666666,4,2
Kim Rugg,Kim Reuter,0.6666666666666666,3,2
Kim Jin-u,Kim In-seung,0.6666666666666666,6,3
Kim Jin-u,Kim Prisu,0.6666666666666666,3,2
Kim Jin-u,Kim Kwang-su,0.6666666666666666,4,3
Kim Jin-u,Li Jin,0.6666666666666666,4,3
Kim Hee Jin,Xie Jin,0.6666666666666666,5,2
Killian,Willi Facen,0.6666666666666666,5,3
Killian,Kilian Zoll,0.6666666666666666,6,2
Bohemian,Bomin Wang,0.6666666666666666,6,3
Bohemian,Bohumil Hanák,0.6666666666666666,6,3
Klumb,Glub,0.6666666666666666,2,2
Bohemian,Bohumil Fanta,0.6666666666666666,6,3
Kwon,Swoon,0.6666666666666666,2,2
Blem,Clem$,0.6666666666666666,2,2
Blem,Blade,0.6666666666666666,3,2
Blem,Bolek,0.6666666666666666,2,2
Kruesi,Krause,0.6666666666666666,4,3
Krizman,Anka Krizmanić,0.6666666666666666,7,2
Krizman,Arman,0.6666666666666666,3,2
Krizman,Bridgman,0.6666666666666666,2,2
Krio,Kilos,0.6666666666666666,3,3
Krah,Kurar,0.6666666666666666,2,2
Koret,Florent,0.6666666666666666,2,2
Koret,Sorveto,0.6666666666666666,3,3
Koret,Kosetsu,0.6666666666666666,3,2
Blic,Belio,0.6666666666666666,2,2
Kongo people,Kongo Abe,0.6666666666666666,5,2
Blic,Belin,0.6666666666666666,2,2
Killian,Kilian Lipp,0.6666666666666666,6,2
Killian,Illia,0.6666666666666666,3,2
Killian,Gillian Ord,0.6666666666666666,5,2
Kan,Krasno,0.6666666666666666,3,3
Kabouter,Kai Molter,0.6666666666666666,2,2
Kabouter,Karol Auer,0.6666666666666666,5,3
Kabouter,Kakutei,0.6666666666666666,3,2
Kabouter,Kanbun Master,0.6666666666666666,7,3
Kabouter,Bas Louter,0.6666666666666666,2,2
Bojan Šarčević,Bogdan Borčić,0.6666666666666666,5,3
KATSU,KAWS,0.6666666666666666,2,2
Julião,Julio 204,0.6666666666666666,5,2
Kashink,Karin Ek,0.6666666666666666,4,2
Killian,Civilian,0.6666666666666666,2,2
Kienzle,Ki-en,0.6666666666666666,4,2
Kief,Ki-en,0.6666666666666666,2,2
Kief,J. Kieft,0.6666666666666666,4,2
Kief,Kiker,0.6666666666666666,2,2
Denst,Dett,0.6666666666666666,3,2
Bojan Šarčević,Bojan Stranić,0.6666666666666666,5,2
Kentin,Kantei,0.6666666666666666,3,3
Kentin,Kenneth King,0.6666666666666666,6,3
Kentin,Aetion,0.6666666666666666,3,3
Kashink,Kishi Ganku,0.6666666666666666,5,3
Kashink,Klaas Smink,0.6666666666666666,3,2
Caos,Caíto,0.6666666666666666,3,2
Caos,Claus,0.6666666666666666,2,2
Cardon,Carl Nonn,0.6666666666666666,2,2
Elger,Eleazar,0.6666666666666666,4,2
Creepy,Cey,0.6666666666666666,3,2
Cruze,Chruzik,0.6666666666666666,2,2
Elmo,Ermeo,0.6666666666666666,2,2
Elfin,Elof Wedin,0.6666666666666666,5,2
El Decertor,Elwood Decker,0.6666666666666666,8,3
Ekundayo,Eudaldo,0.6666666666666666,3,3
Ekonda,Akio Onda,0.6666666666666666,4,3
Cycle,Ciceley,0.6666666666666666,3,3
Cycle,Cleo,0.6666666666666666,3,2
Eija-Liisa Ahtila,Eija-Liisa Löyttyniemi,0.6666666666666666,7,3
Else,Elias,0.6666666666666666,3,2
Else,Egele,0.6666666666666666,3,2
Else,Elisa,0.6666666666666666,2,2
Clayman,Ceramano,0.6666666666666666,3,3
Coclé,Choé,0.6666666666666666,3,2
Fase,Kase2,0.6666666666666666,2,2
Fase,Fesel,0.6666666666666666,2,2
Faile,Fazl,0.6666666666666666,2,2
Faile,Fafi,0.6666666666666666,3,2
Fa. A.D. Verschuur,Karel Verschuur,0.6666666666666666,7,2
unwell,Muelle,0.6666666666666666,4,3
Crash,Cora Fisch,0.6666666666666666,5,3
Exquisite Form,Elise Ford,0.6666666666666666,6,3
Crash,Carl Hasch,0.6666666666666666,5,3
Escape,Eric Pape,0.6666666666666666,3,2
Else,Euple,0.6666666666666666,3,2
Else,Eldessen,0.6666666666666666,4,2
Else,Epple,0.6666666666666666,3,2
DEV,EVA,0.6666666666666666,2,2
DIE,DEC,0.6666666666666666,2,2
Eelco,Eumelos,0.6666666666666666,4,3
Dier,Piera,0.6666666666666666,2,2
Dier,Kiker,0.6666666666666666,2,2
Dier,Miger,0.6666666666666666,2,2
Diablos,Kilos,0.6666666666666666,3,2
Diablos,Dina Vos,0.6666666666666666,3,2
Deirdre McKenna,Deirdre Hyde,0.6666666666666666,6,2
Dezio,Demi,0.6666666666666666,2,2
Deza,Denizard,0.6666666666666666,4,2
Deirdre McKenna,Noel McKenna,0.6666666666666666,6,2
Devil,Demi,0.6666666666666666,2,2
Devil,Duel,0.6666666666666666,3,2
Desmons,Dessa,0.6666666666666666,4,2
